Training method,trainable_params,non_trainable_params,encoding,scaled,Method,train_accuracy,train_recall,train_precision,train_f1_score,test_accuracy,test_recall,test_precision,test_f1_score,Overfitting-Accuracy,Overfitting-Precision,Overfitting-Recall,Overfitting-F1 score
Random Forest,,,Group_0,0,Properties,0.311551020408163,0.311551020408163,0.316552357360931,0.309570548503327,0.325714285714286,0.325714285714286,0.330988434228823,0.323534346455463,0.8985233819241982,0.8952248308856626,0.8985233819241982,0.8998432949081169
KNN,,,Group_1,0,FFT,0.262081632653061,0.262081632653061,0.288110927785938,0.264421570255654,0.269714285714286,0.269714285714286,0.296672898896174,0.272857981306736,0.9293128396501458,0.9145252958500796,0.9293128396501458,0.927850464126085
Random Forest,,,Group_1,0,FFT,0.223877551020408,0.223877551020408,0.227739921138945,0.225134370393052,0.23247619047619,0.23247619047619,0.237134726226943,0.233925775934198,0.9479537998056367,0.9459949561497707,0.9479537998056367,0.9473352677163481
KNN,,,Group_2,0,Properties,0.273265306122449,0.273265306122449,0.314177214873607,0.272224426823293,0.301333333333333,0.301333333333333,0.344160306263632,0.302616014401536,0.9176560544217688,0.8918726735080444,0.9176560544217688,0.9176205289319925
Random Forest,,,Group_2,0,Properties,0.309183673469388,0.309183673469388,0.317326375217006,0.308456943268246,0.326571428571429,0.326571428571429,0.335555974491926,0.326768064944568,0.8990294460641397,0.893519238932067,0.8990294460641397,0.8992061215295188
KNN,,,Group_2,0,FFT,0.262081632653061,0.262081632653061,0.290083831725346,0.265692922337633,0.276380952380952,0.276380952380952,0.304215649489582,0.280661738585297,0.9275656287657922,0.9117519587252473,0.9275656287657922,0.9254301624869117
Random Forest,,,Group_2,0,FFT,0.225428571428571,0.225428571428571,0.225099539869117,0.224909722548032,0.232571428571429,0.232571428571429,0.232592554347692,0.232300810450669,0.9475717551020408,0.947643523039352,0.9475717551020408,0.947753289173857
KNN,,,Group_3,0,Properties,0.286081632653061,0.286081632653061,0.334443196949089,0.285268913350661,0.304,0.304,0.356751795821081,0.30564364091832,0.9130311836734695,0.880686788888269,0.9130311836734695,0.9128093706826912
Random Forest,,,Group_3,0,Properties,0.332979591836735,0.332979591836735,0.340347326242049,0.332616261696884,0.343809523809524,0.343809523809524,0.352978703064776,0.343467452048115,0.8855184450923225,0.8798646421915173,0.8855184450923225,0.8857571400852022
KNN,,,Group_3,0,FFT,0.278040816326531,0.278040816326531,0.310688174471155,0.281406707245067,0.298190476190476,0.298190476190476,0.329831586823233,0.301904800872016,0.9170908765792031,0.8975252264069655,0.9170908765792031,0.9150419640851284
Random Forest,,,Group_3,0,FFT,0.235918367346939,0.235918367346939,0.238853933788325,0.236979821690124,0.242761904761905,0.242761904761905,0.245686923614866,0.24377109069768,0.9427280077745382,0.9413167118142375,0.9427280077745382,0.9422311703932568
KNN,,,Group_4,0,Properties,0.273673469387755,0.273673469387755,0.306048424753804,0.271697567743656,0.292285714285714,0.292285714285714,0.327566941244686,0.293045715656593,0.9200091545189506,0.8997486536306419,0.9200091545189506,0.9203801918184047
Random Forest,,,Group_4,0,Properties,0.320938775510204,0.320938775510204,0.325811311897975,0.31895184740917,0.339904761904762,0.339904761904762,0.345807722696802,0.338067292224652,0.8909113819241983,0.8873319322037038,0.8909113819241983,0.8921728125963315
KNN,,,Group_4,0,FFT,0.262857142857143,0.262857142857143,0.280059722406557,0.264919712773032,0.268761904761905,0.268761904761905,0.289264049776712,0.271591497145189,0.9293540136054421,0.9189887905173375,0.9293540136054421,0.9280500585846988
Random Forest,,,Group_4,0,FFT,0.218367346938776,0.218367346938776,0.220502262561047,0.219070341110267,0.220190476190476,0.220190476190476,0.223212929390552,0.221354054689848,0.9519175898931,0.9507810440365041,0.9519175898931,0.9515078917329542
KNN,,,Group_5,0,Properties,0.271428571428571,0.271428571428571,0.316019265945308,0.270097317433108,0.289428571428571,0.289428571428571,0.33836159461043,0.291347829606491,0.9214408163265309,0.893071217247128,0.9214408163265309,0.9213077327833286
Random Forest,,,Group_5,0,Properties,0.324367346938776,0.324367346938776,0.332536377818548,0.324009449169752,0.341809523809524,0.341809523809524,0.349278572665127,0.341215509158549,0.8891281516034983,0.8838521685963061,0.8891281516034983,0.8894429508293621
KNN,,,Group_5,0,FFT,0.260857142857143,0.260857142857143,0.289974276311549,0.263515531745745,0.266857142857143,0.266857142857143,0.295232295244374,0.270124008301236,0.9303884081632652,0.914390228842715,0.9303884081632652,0.9288181283152077
Random Forest,,,Group_5,0,FFT,0.218081632653061,0.218081632653061,0.221748697423396,0.219456128454478,0.233428571428571,0.233428571428571,0.23639012281458,0.234626980081505,0.9490935160349856,0.9475807981821103,0.9490935160349856,0.948509671320347
KNN,,,Group_6,0,Properties,0.278,0.278,0.303816635012641,0.278611825555014,0.304095238095238,0.304095238095238,0.328299960145913,0.306022932394618,0.9154615238095238,0.9002570108336846,0.9154615238095238,0.9147383921438369
Random Forest,,,Group_6,0,Properties,0.316448979591837,0.316448979591837,0.320101153861347,0.313842700753299,0.336095238095238,0.336095238095238,0.341866711225293,0.334031986558458,0.8936430048590864,0.8905680712699998,0.8936430048590864,0.8951664992005038
KNN,,,Group_6,0,FFT,0.26865306122449,0.26865306122449,0.285008448924607,0.27101120232052,0.272095238095238,0.272095238095238,0.291775132978693,0.275995477304308,0.9269007813411079,0.9168416219149718,0.9269007813411079,0.9252021338607337
Random Forest,,,Group_6,0,FFT,0.224040816326531,0.224040816326531,0.226571599578202,0.224845415418184,0.235428571428571,0.235428571428571,0.238767716017796,0.236595808872659,0.947254390670554,0.945902016654214,0.947254390670554,0.9468025170678257
KNN,,,Group_7,0,Properties,0.282122448979592,0.282122448979592,0.315962014711967,0.281173833123026,0.309142857142857,0.309142857142857,0.342065261375152,0.308526539245333,0.912783860058309,0.8919203708529314,0.912783860058309,0.913250410340208
Random Forest,,,Group_7,0,Properties,0.321755102040816,0.321755102040816,0.325052275500091,0.319432443912043,0.330857142857143,0.330857142857143,0.335432100321069,0.329115045744975,0.8935450262390672,0.8909670325148618,0.8935450262390672,0.8948699766094588
KNN,,,Group_7,0,FFT,0.276489795918367,0.276489795918367,0.297106258566528,0.279394311824453,0.282190476190476,0.282190476190476,0.303777910165674,0.285911914868062,0.9219772128279885,0.9097456816755177,0.9219772128279885,0.9201178373030262
Random Forest,,,Group_7,0,FFT,0.228285714285714,0.228285714285714,0.230202028653317,0.228873476810093,0.244190476190476,0.244190476190476,0.246692848608885,0.245039462641202,0.9442548027210885,0.943210805795969,0.9442548027210885,0.9439169662296312
KNN,,,bepler,1,PLM,0.847642857142857,0.847642857142857,0.846876607368765,0.846616689913175,0.861142857142857,0.861142857142857,0.860664989138948,0.860376953783543,0.27005840816326554,0.27112295391693275,0.27005840816326554,0.2715905113101962
GausianNB,,,bepler,1,PLM,0.416714285714286,0.416714285714286,0.356267348903356,0.362146430657623,0.420285714285714,0.420285714285714,0.394383223355929,0.368355739353806,0.8248609387755103,0.859494134563023,0.8248609387755103,0.8666012837807695
Decision Tree,,,bepler,1,PLM,0.690142857142857,0.690142857142857,0.690190015409951,0.690019759355972,0.700142857142857,0.700142857142857,0.699826673963389,0.69995227484316,0.5168014081632656,0.5169866171129138,0.5168014081632656,0.5170190997520575
Random Forest,,,bepler,1,PLM,0.829607142857143,0.829607142857143,0.831843873448326,0.829799065908954,0.836714285714286,0.836714285714286,0.839483245501977,0.83718634577559,0.305855852040816,0.30168100536666353,0.305855852040816,0.3053035522836848
Adaboost,,,bepler,1,PLM,0.446785714285714,0.446785714285714,0.435484423706835,0.433538457749806,0.430571428571429,0.430571428571429,0.43709112830426,0.42981464005368,0.8076268367346938,0.809653621883049,0.8076268367346938,0.8136588238328396
GradientBoostingClassifier,,,bepler,1,PLM,0.735678571428571,0.735678571428571,0.737057893916937,0.734740879046505,0.737714285714286,0.737714285714286,0.739870485902618,0.737163243820268,0.4572794081632654,0.45467261788931557,0.4572794081632654,0.4583760302347232
KNN,,,esm,1,PLM,0.949642857142857,0.949642857142857,0.949684999180516,0.949532064704537,0.955,0.955,0.955100750543208,0.954898967870748,0.09309107142857165,0.0929551445030633,0.09309107142857165,0.09329281145345736
GausianNB,,,esm,1,PLM,0.663285714285714,0.663285714285714,0.678357801570329,0.665825225391798,0.659142857142857,0.659142857142857,0.674409451161163,0.662053320148576,0.5627999591836736,0.5425090873520613,0.5627999591836736,0.5591881988906862
Decision Tree,,,esm,1,PLM,0.713928571428572,0.713928571428572,0.712858252045286,0.713226695976474,0.738857142857143,0.738857142857143,0.738229757882049,0.73832997893849,0.47250877551020354,0.47374682518838784,0.47250877551020354,0.47340334858132116
Random Forest,,,esm,1,PLM,0.940857142857143,0.940857142857143,0.941641548911656,0.941038192266593,0.947142857142857,0.947142857142857,0.947541086079885,0.94725761083875,0.10887387755102051,0.1077559440463044,0.10887387755102051,0.10859441028553074
Adaboost,,,esm,1,PLM,0.460321428571429,0.460321428571429,0.458959492651383,0.455598136111593,0.470571428571429,0.470571428571429,0.467562224164022,0.466814145875738,0.7833858877551017,0.7854078788147283,0.7833858877551017,0.7873203452284885
GradientBoostingClassifier,,,esm,1,PLM,0.890178571428571,0.890178571428571,0.890802851993807,0.890210230113403,0.894714285714286,0.894714285714286,0.895014743928951,0.89477803036821,0.2035445153061225,0.20271831353158354,0.2035445153061225,0.2034594436854983
KNN,,,fasttext,1,PLM,0.631821428571429,0.631821428571429,0.634659735222569,0.627468765531943,0.657285714285714,0.657285714285714,0.659736138821841,0.652937436491633,0.5847128010204081,0.5812920368185703,0.5847128010204081,0.5903021527550036
GausianNB,,,fasttext,1,PLM,0.283642857142857,0.283642857142857,0.310964232263828,0.270929408178407,0.285857142857143,0.285857142857143,0.325849397183857,0.275219718109303,0.9189186632653061,0.8986724923710907,0.9189186632653061,0.9254348846536186
Decision Tree,,,fasttext,1,PLM,0.338928571428571,0.338928571428571,0.339929231730151,0.339354641498384,0.352571428571429,0.352571428571429,0.35364726845776,0.352996206930264,0.8805034693877551,0.8797849557296872,0.8805034693877551,0.8802090987468909
Random Forest,,,fasttext,1,PLM,0.54575,0.54575,0.544831211063165,0.544213438772137,0.567142857142857,0.567142857142857,0.565665521870837,0.565025239343933,0.6904817857142859,0.6918077686624347,0.6904817857142859,0.6925056715035884
Adaboost,,,fasttext,1,PLM,0.334428571428571,0.334428571428571,0.320168310180457,0.323394554253066,0.330857142857143,0.330857142857143,0.317899628767934,0.3203200598381,0.8893519183673471,0.898218613050376,0.8893519183673471,0.8964102370303422
GradientBoostingClassifier,,,fasttext,1,PLM,0.487571428571429,0.487571428571429,0.48504183085791,0.484665795885858,0.494857142857143,0.494857142857143,0.492973635442517,0.491571837263036,0.7587217959183671,0.7608871653002817,0.7587217959183671,0.7617519442578372
KNN,,,glove,1,PLM,0.595142857142857,0.595142857142857,0.596509599011874,0.590582313086012,0.611142857142857,0.611142857142857,0.61087784030156,0.606518045581714,0.6362826938775512,0.6356055044364769,0.6362826938775512,0.6418011697119441
GausianNB,,,glove,1,PLM,0.269535714285714,0.269535714285714,0.29669280309289,0.251016306745844,0.269428571428571,0.269428571428571,0.299963538214088,0.25075794463528,0.9273793775510206,0.911002977021601,0.9273793775510206,0.9370556668504731
Decision Tree,,,glove,1,PLM,0.341357142857143,0.341357142857143,0.341042760107758,0.341101005800807,0.350714285714286,0.350714285714286,0.351455154528701,0.350867891435271,0.8802811734693876,0.8801387640454332,0.8802811734693876,0.8803186093282207
Random Forest,,,glove,1,PLM,0.533535714285714,0.533535714285714,0.528944120795394,0.530105639107543,0.542142857142857,0.542142857142857,0.537868557692027,0.538231274892965,0.710747423469388,0.7154975886481041,0.710747423469388,0.7146805660351971
Adaboost,,,glove,1,PLM,0.33175,0.33175,0.317537015063587,0.319407781866183,0.339571428571429,0.339571428571429,0.324676772681813,0.325422213949431,0.8873471785714284,0.8969031067421384,0.8873471785714284,0.8960576124724298
GradientBoostingClassifier,,,glove,1,PLM,0.466,0.466,0.461586719991474,0.462089071577292,0.480285714285714,0.480285714285714,0.475236504523773,0.475728714428036,0.7761868571428573,0.7806371406566583,0.7761868571428573,0.7801709600272901
KNN,,,plus_rnn,1,PLM,0.908178571428572,0.908178571428572,0.908107886585731,0.908051091683616,0.912,0.912,0.911930671162142,0.91193847458851,0.17174114285714237,0.17186856549823992,0.17174114285714237,0.17191327260161204
GausianNB,,,plus_rnn,1,PLM,0.565107142857143,0.565107142857143,0.601393640301818,0.55458654283655,0.560428571428571,0.560428571428571,0.606797851046865,0.55307343714518,0.6832978112244898,0.6350756314316055,0.6832978112244898,0.6932729145589267
Decision Tree,,,plus_rnn,1,PLM,0.7785,0.7785,0.778397389352391,0.778326366827031,0.786571428571429,0.786571428571429,0.786240348801026,0.786345458036535,0.3876541428571425,0.3879925650897681,0.3876541428571425,0.38796659657548616
Random Forest,,,plus_rnn,1,PLM,0.899964285714286,0.899964285714286,0.901280161079689,0.900075070015441,0.898857142857143,0.898857142857143,0.899725169310049,0.898853993574688,0.19106067346938738,0.1890955544767886,0.19106067346938738,0.190963928799604
Adaboost,,,plus_rnn,1,PLM,0.440214285714286,0.440214285714286,0.43569330506961,0.429053048086158,0.460142857142857,0.460142857142857,0.461978594033801,0.445361641850158,0.7974385408163265,0.7987190194940016,0.7974385408163265,0.8089162300635339
GradientBoostingClassifier,,,plus_rnn,1,PLM,0.834857142857143,0.834857142857143,0.835753264322534,0.834616965746186,0.830571428571429,0.830571428571429,0.831579518178844,0.830294667676356,0.30659151020408126,0.3050047031382711,0.30659151020408126,0.3070219837887219
KNN,,,prottrans,1,PLM,0.787714285714286,0.787714285714286,0.787381699651006,0.785250481903489,0.812714285714286,0.812714285714286,0.812391922762802,0.810672686433583,0.359813346938775,0.3603374670722761,0.359813346938775,0.3634188823120329
GausianNB,,,prottrans,1,PLM,0.396857142857143,0.396857142857143,0.392919695014685,0.386336791648614,0.381428571428571,0.381428571428571,0.375246513767873,0.370597629936827,0.8486273469387756,0.8525582542550035,0.8486273469387756,0.8568245006576259
Decision Tree,,,prottrans,1,PLM,0.486464285714286,0.486464285714286,0.486483979605686,0.486289120625287,0.505714285714286,0.505714285714286,0.506030102125276,0.505749080461654,0.7539880612244895,0.7538244621178241,0.7539880612244895,0.7540597244052547
Random Forest,,,prottrans,1,PLM,0.753892857142857,0.753892857142857,0.752883585190206,0.752394363114372,0.779,0.779,0.778246477613417,0.777808138413118,0.4127174642857143,0.4140710017727611,0.4127174642857143,0.41478154107348675
Adaboost,,,prottrans,1,PLM,0.369857142857143,0.369857142857143,0.361894681660215,0.361259716686002,0.371428571428571,0.371428571428571,0.360741766248384,0.361128367873665,0.8626244897959184,0.8694494733419974,0.8626244897959184,0.8695388681346815
GradientBoostingClassifier,,,prottrans,1,PLM,0.675392857142857,0.675392857142857,0.673427525738427,0.673069874910222,0.674857142857143,0.674857142857143,0.673446224064671,0.672211798091669,0.5442063061224489,0.5464827756102423,0.5442063061224489,0.547554489145265
KNN,,,Group_0,1,Properties,0.244214285714286,0.244214285714286,0.258863654452165,0.247594903900716,0.253857142857143,0.253857142857143,0.2688946602665,0.257844351981382,0.9380044591836734,0.9303929455807405,0.9380044591836734,0.9361590524498273
Random Forest,,,Group_0,1,Properties,0.321321428571429,0.321321428571429,0.328862331808217,0.320234275179148,0.323857142857143,0.323857142857143,0.338085930130636,0.324989996130062,0.8959377602040814,0.8888162726656891,0.8959377602040814,0.8959270641488155
KNN,,,Group_1,1,FFT,0.261321428571429,0.261321428571429,0.284495622637189,0.263463315379377,0.278,0.278,0.30369540516011,0.280561092266995,0.9273526428571427,0.9135999866169211,0.9273526428571427,0.9260824444648782
Random Forest,,,Group_1,1,FFT,0.229785714285714,0.229785714285714,0.234623638808822,0.231043467616142,0.234142857142857,0.234142857142857,0.240812689654099,0.235234640627887,0.9461973163265307,0.9434996504820157,0.9461973163265307,0.9456505729258959
KNN,,,Group_2,1,Properties,0.25525,0.25525,0.278334321237319,0.257634806189958,0.262285714285714,0.262285714285714,0.283055207366491,0.264621589121946,0.9330515714285715,0.9212160209849591,0.9330515714285715,0.9318242681728888
Random Forest,,,Group_2,1,Properties,0.320857142857143,0.320857142857143,0.329609234721602,0.32033868546633,0.327142857142857,0.327142857142857,0.340651633920214,0.328850588348668,0.8950338775510204,0.887718075636895,0.8950338775510204,0.8946564348135585
KNN,,,Group_2,1,FFT,0.269,0.269,0.302552876686405,0.274291070276676,0.269285714285714,0.269285714285714,0.30494047359917,0.27555595548907,0.9275621428571429,0.9077393824944564,0.9275621428571429,0.9244174620477908
Random Forest,,,Group_2,1,FFT,0.2305,0.2305,0.231130344550739,0.230503699006524,0.244714285714286,0.244714285714286,0.248177182337026,0.245609277252811,0.9435933571428571,0.9426387223368116,0.9435933571428571,0.9433861530829082
KNN,,,Group_3,1,Properties,0.253321428571429,0.253321428571429,0.277735847819477,0.256587304670861,0.274285714285714,0.274285714285714,0.300597022221187,0.277957317427649,0.9305175510204081,0.9165134311813885,0.9305175510204081,0.9286796811076966
Random Forest,,,Group_3,1,Properties,0.341607142857143,0.341607142857143,0.352186543025714,0.342277879032108,0.354428571428571,0.354428571428571,0.371545418389361,0.357358036916984,0.8789246683673471,0.8691467035204083,0.8789246683673471,0.877684249068977
KNN,,,Group_3,1,FFT,0.282642857142857,0.282642857142857,0.311724047217226,0.285792791023977,0.299428571428571,0.299428571428571,0.331425912154428,0.302937526651331,0.9153686530612246,0.8966865733105609,0.9153686530612246,0.9134226387524157
Random Forest,,,Group_3,1,FFT,0.241964285714286,0.241964285714286,0.245966213163647,0.243457500735658,0.244428571428571,0.244428571428571,0.24983670486306,0.246348263563947,0.9408570153061225,0.9385486117955494,0.9408570153061225,0.9400246674421523
KNN,,,Group_4,1,Properties,0.247607142857143,0.247607142857143,0.261479346180242,0.24899600987927,0.252142857142857,0.252142857142857,0.267869919208465,0.254660706761067,0.9375676275510204,0.9299575486640164,0.9375676275510204,0.9365905001434595
Random Forest,,,Group_4,1,Properties,0.330857142857143,0.330857142857143,0.33549873889121,0.328669301245818,0.334714285714286,0.334714285714286,0.347865622950841,0.336195632835648,0.8892573877551019,0.8832915221963877,0.8892573877551019,0.889502816274012
KNN,,,Group_4,1,FFT,0.266107142857143,0.266107142857143,0.284199067268319,0.268484262112774,0.279142857142857,0.279142857142857,0.299812794913673,0.28263971288012,0.9257180918367347,0.9147934833304263,0.9257180918367347,0.9241156852436146
Random Forest,,,Group_4,1,FFT,0.224928571428571,0.224928571428571,0.227221451617329,0.22565030342438,0.228,0.228,0.230496704307526,0.228350092983606,0.9487162857142858,0.9476262042542337,0.9487162857142858,0.9484727322312639
KNN,,,Group_5,1,Properties,0.241642857142857,0.241642857142857,0.260721675871545,0.244706486124704,0.255571428571429,0.255571428571429,0.276663658669777,0.259535336446268,0.9382429897959184,0.9278677872588627,0.9382429897959184,0.9364900197930409
Random Forest,,,Group_5,1,Properties,0.331714285714286,0.331714285714286,0.341197730148725,0.331832607952134,0.346857142857143,0.346857142857143,0.362118515455381,0.349306294214715,0.8849425306122447,0.876445984481798,0.8849425306122447,0.8840887814166357
KNN,,,Group_5,1,FFT,0.262571428571429,0.262571428571429,0.292023045565661,0.265819662697994,0.277142857142857,0.277142857142857,0.306018657787746,0.280725741931466,0.9272302040816326,0.9106354995529067,0.9272302040816326,0.9253775779691336
Random Forest,,,Group_5,1,FFT,0.219392857142857,0.219392857142857,0.223207234048956,0.220843927766736,0.220428571428571,0.220428571428571,0.227280702428973,0.222990047435084,0.9516395459183675,0.9492693030581251,0.9516395459183675,0.9507540020715453
KNN,,,Group_6,1,Properties,0.251035714285714,0.251035714285714,0.265849404267941,0.254107742662795,0.262285714285714,0.262285714285714,0.278324311294001,0.265446708958328,0.934156918367347,0.9260076476492048,0.934156918367347,0.9325479359893314
Random Forest,,,Group_6,1,Properties,0.326964285714286,0.326964285714286,0.331243462203406,0.324553793562967,0.338,0.338,0.348410670150622,0.338013467823959,0.8894860714285713,0.884591243350699,0.8894860714285713,0.8902964467423602
KNN,,,Group_6,1,FFT,0.270142857142857,0.270142857142857,0.288337270241428,0.273151729536548,0.275,0.275,0.29418852543406,0.278610503198634,0.9257107142857143,0.9151744836399922,0.9257107142857143,0.9238970591842451
Random Forest,,,Group_6,1,FFT,0.228571428571429,0.228571428571429,0.232252666054605,0.229688917245222,0.238571428571429,0.238571428571429,0.244211852255525,0.240070995896843,0.9454693877551018,0.943281146231521,0.9454693877551018,0.944858352890472
KNN,,,Group_7,1,Properties,0.25675,0.25675,0.271036208131898,0.259933230340186,0.267142857142857,0.267142857142857,0.283625136310256,0.271596476490323,0.9314110714285715,0.9231273185235755,0.9314110714285715,0.929403050516858
Random Forest,,,Group_7,1,Properties,0.332285714285714,0.332285714285714,0.338427482213804,0.331042478029524,0.332,0.332,0.341571507714433,0.331962340062478,0.889681142857143,0.8844028146482316,0.889681142857143,0.8901063643332378
KNN,,,Group_7,1,FFT,0.274714285714286,0.274714285714286,0.295496050545896,0.277369526697243,0.284428571428571,0.284428571428571,0.302411417563906,0.287012163674234,0.9218634081632653,0.91063862046988,0.9218634081632653,0.9203915720053261
Random Forest,,,Group_7,1,FFT,0.233464285714286,0.233464285714286,0.235802965368453,0.23385305835528,0.245,0.245,0.248837931930832,0.245786858362319,0.9428012499999999,0.9413232777545566,0.9428012499999999,0.9425219914684356
